"Book Id","ISBN","Bookshelf","Tags","Wishlist","Started Reading On","Ended Reading On","Pages Read","Read","My Rating","Short note","Advanced note","Quotes","Title","Subtitle","Language","Categories","Authors","Illustrators","Translators","Editors","Narrators","Photographers","Publisher","Page Count","Published At","Format","Series","Volume","Loan Type","Loan Name","Loan Start Date","Loan Due Date","Purchase From","Purchase Price","Purchase Date","Description","Date added"
"1511679","9783442372904","2021 und davor","Fantasy",0,,,733,1,,,,"","Die Magie der Erinnerung (Das Schwert der Wahrheit, #9)","Die Magie der Erinnerung. Buch 9","de","Science Fiction","Terry Goodkind","","Caspar Holz","","","","blanvalet",733,"2009-08-10","paperback","Das Schwert der Wahrheit",9,,,,,,,,"Richards Gemahlin Kahlan ist verschwunden – und als wäre das nicht genug, scheint sich auch niemand mehr auch nur an sie zu erinnern. Trotz des Unverständnisses seiner Freunde bricht Richard auf, um seine große Liebe zurückzugewinnen.","2022-11-25"
"1511676","9783442372898","2021 und davor","Fantasy",0,,,606,1,,,,"","Das Reich des dunklen Herrschers (Das Schwert der Wahrheit, #8)","Das Reich des dunklen Herrschers. Buch 8","de","","Terry Goodkind","","","","","","Blanvalet",606,"2009-06-08","paperback","Das Schwert der Wahrheit",8,,,,,,,,"Beginning with Wizard's First Rule and continuing with six subsequent fantasy masterpieces, Terry Goodkind has thrilled and awed millions of readers worldwide. Now, in Naked Empire, Goodkind returns with a broad-canvas adventure of epic intrigue, violent conflict, and terrifying peril for the beautiful Kahlan Amnell and her husband, the heroic Richard Rahl, the Sword of Truth.

Richard Rahl has been poisoned. Saving an empire from annihilation is the price of the antidote. With the shadow of death looming near, the empire crumbling before the invading hordes, and time running out, Richard is offered not only his own life but the salvation of a people, in exchange for delivering his wife, Kahlan, into bondage to the enemy.","2022-11-25"
"1511672","9783442372881","2021 und davor","Fantasy",0,,,629,1,,,,"","Die Säulen der Schöpfung (Das Schwert der Wahrheit, #7)","Die Säulen der Schöpfung. Buch 7","de","","Terry Goodkind","","","","","","Blanvalet",629,"2003-01-01","paperback","Das Schwert der Wahrheit",7,,,,,,,,"New York Times bestselling author Terry Goodkind has created his most lavish adventure yet. Tormented her entire life by inhuman voices, a young woman named Lauren seeks to end her intolerable agony. She at last discovers a way to silence the voices. For everyone else, the torment is about to begin.

With winter descending and the paralyzing dread of an army of annihilation occupying their homeland, Richard Rahl and his wife Kahlan must venture deep into a strange and desolate land. Their quest turns to terror when they find themselves the helpless prey of a tireless hunter.

Meanwhile, Lauren finds herself drawn into the center of a struggle for conquest and revenge. Worse yet, she finds her will seized by forces more abhorrent than anything she ever envisioned. Only then does she come to realize that the voices were real.

Staggered by loss and increasingly isolated, Richard and Kahlan must stop the relentless, unearthly threat which has come out of the darkest night of the human soul. To do so, Richard will be called upon to face the demons stalking among the Pillars of Creation.

Discover breathtaking adventure and true nobility of spirit. Find out why millions of readers the world over have elevated Terry Goodkind to the ranks of legend.","2022-11-25"
"1511670","9783442371068","2021 und davor","Fantasy",0,,,1071,1,,,,"","Schwester der Finsternis (Das Schwert der Wahrheit, #6)","Schwester der Finsternis. Buch 6","de","","Terry Goodkind","","Caspar Holz","","","","Blanvalet",1071,"2009-01-01","paperback","Das Schwert der Wahrheit",6,,,,,,,,"« Ces romans vont tout balayer sur leur passage comme le firent ceux de Tolkien dans les années 60. »

Marion Zimmer Bradley, auteur des Dames du Lac.

 

Kahlan est aux portes de la mort. Richard qui, plus que quiconque, se méfie des prophéties, a soudain une vision: il doit emmener Kahlan à l’écart de l’armée qui les protège et abandonner son peuple à son funeste destin.

Kahlan refuse cependant d’abandonner la cause des Contrées du Milieu. Elle viole la prophétie et rompt le dernier serment qu’elle avait fait à Richard.

Au bout du compte, elle se retrouvera face à l’architecte de la terreur qui balaie le pays : l’empereur fou, Jagang, Celui qui marche dans les rêves, qui a juré de déverser sa rage sur le Nouveau Monde.","2022-11-25"
"591889","9783442371051","2021 und davor","Fantasy",0,,,976,1,,,,"","Die Seele des Feuers (Das Schwert der Wahrheit, #5)","Die Seele des Feuers. Buch 5","de","","Terry Goodkind","","","","","","Blanvalet Taschenbuchverl",976,"2009-01-01","paperback","Das Schwert der Wahrheit",5,,,,,,,,"Richard and Kahlan are finally married and enjoying their wedding night back in the Spirit House in the Village of the Mud People. Soon, sudden and unexplainable deaths begin to occur, and Richard comes to the conclusion that when Kahlan called forth the Chimes in order to save him, they remained free, causing havoc. Zedd sends Richard and Kahlan off to the Wizard's Keep in Aydindril to get a special bottle that contains a spell that will stop the threat. While en-route, Richard, Kahlan, and their Mord-Sith protector Cara are sidetracked into dealing with the people of Anderith, who have a powerful weapon of mass destruction called the Dominie Dirtch. They find that the leadership of Anderith wishes to surrender to the Imperial Order rather than surrender to the D'Haran Empire. As Richard tries his best to convince the people of Anderith of the danger the Imperial Order poses, he becomes firmly convinced that the Chimes are loose.","2022-11-25"
"591881","9783442371044","2021 und davor","Fantasy",0,,,1037,1,,,,"","Der Tempel der vier Winde (Das Schwert der Wahrheit, #4)","Der Tempel der vier Winde. Buch 4","de","","Terry Goodkind","","","","","","Blanvalet",1037,"2008-01-01","paperback","Das Schwert der Wahrheit",4,,,,,,,,"L'épée de Vérité en main, Richard a combattu la mort en personne. Mais à présent l'empereur Jagang, puissant jusqu'à la démence, lui oppose un ennemi insaisissable : une horrible maladie qui frappe des milliers de victimes innocentes. Richard se met en quête du remède mais selon une fatale prophétie, il devra perdre la femme qu'il aime, ou sa propre vie. Richard et Kahlan vont pourtant tout risquer pour mettre au jour la source du fléau : une magie enfermée depuis trois mille ans dans le Temple des Vents..","2022-11-25"
"591923","9783442369690","2021 und davor","Fantasy",0,,,848,1,,,,"","Die Günstlinge der Unterwelt (Das Schwert der Wahrheit, #3)",,"de","","Terry Goodkind","","","","","","Blanvalet",848,"2008-01-01","paperback","Das Schwert der Wahrheit",3,,,,,,,,"« Ces romans vont tout balayer sur leur passage comme le firent ceux de Tolkien. » 
Marion Zimmer Bradley, auteure des Dames du Lac

La barrière qui séparait l’Ancien et le Nouveau Monde a été brisée.

Des forces anciennes viennent assiéger les Contrées du Milieu. Des forces si terrifiantes que, la dernière fois qu’elles ont frappé, il y a 3000 ans, on n’a pu les repousser qu’en murant l’Ancien Monde à l’aide d’une barrière magique infranchissable. A présent celle-ci n’est plus, et Richard Rahl et Kahlan Amnell sont les seuls à pouvoir faire face aux puissances maléfiques qui vont déferler.

Richard est le Sourcier de Vérité, mais il est aussi un sorcier de guerre, le premier depuis des millénaires. Quant à Kahlan, sa bien-aimée, elle se cache loin de lui, traquée par des fanatiques qui ont entrepris d’assassiner tous les possesseurs de magie. Ils se font appeler le Sang de la Déchirure, ils torturent et tuent des innocents en prétendant lutter contre le Mal.

Alors que règnent la manipulation et la guerre, Richard devra tout faire pour empêcher une apocalypse d’une sauvagerie inimaginable : accepter le pouvoir qu’il a hérité de son père et utiliser toutes ses ressources magiques pour vaincre l’ennemi, sauver Kahlan et refermer le portail.","2022-11-25"
"591914","9783442369683","2021 und davor","Fantasy",0,,,1316,1,,,,"","Die Schwestern des Lichts (Das Schwert der Wahrheit, #2)","Die Schwestern des Lichts. Buch 2","de","Fantasy","Terry Goodkind","","","","","","Blanvalet",1316,"1997-10-03","paperback","Das Schwert der Wahrheit",,,,,,,,,"In Wizard's First Rule, Richard Cypher's world was turned upside down. Once a simple woods guide, Richard was forced to become the Seeker of Truth, to save the world from the vile dominance of Darken Rahl, the most viciously savage and powerful wizard the world had ever seen. He was joined on this epic quest by his beloved Kahlan, the only survivor among the Confessors, who brought a powerful but benevolent justice to the land before Rahl's evil scourge. Aided by Zedd, the last of the wizards who opposed Rahl, they were able to cast him into the underworld, saving the world from the living hell of life under Rahl.

But the veil to the underworld has been torn, and Rahl, from beyond the veil, begins to summon a sinister power more dreadful than any he has wielded before. Horrifying creatures escape through the torn veil, wreaking havoc on the unsuspecting world above.

If Rahl isn't stopped, he will free the Keeper itself, an evil entity whose power is so vast and foul that once freed, it can never again be contained.

Richard and Kahlan must face Rahl and the Keeper's terrible minions. But first, Richard must endure the ministrations of the Sisters of the Light, or die from the pain of magic that is his birthright and his curse. While Richard undertakes the arduous journey to the forbidden city of the Sisters, Kahlan must embark upon a long and dangerous mission to Aydindril, citadel of the old wizards, where she hopes to find Zedd and the help only he can lend to their de...","2022-11-25"
"591926","9783442369676","2021 und davor","Fantasy",0,,,1009,1,,,,"","Das erste Gesetz der Magie (Das Schwert der Wahrheit, #1)",,"de","","Terry Goodkind","","","","","","Blanvalet",1009,"2008-04-07","paperback","Das Schwert der Wahrheit",1,,,,,,,,"Als der Waldläufer Richard Cypher eine junge Frau vor ihren unheimlichen Verfolgern rettet, kann er noch nicht ahnen, dass sich sein beschauliches Leben tiefgreifend verändern wird. Kahlan stammt aus den Midlands, einem sagenhaften Reich, das durch eine magische Barriere von Westland getrennt ist. Und sie hat den Auftrag, den Tyrannen Darken Rahl aufzuhalten, der die Welt mit seinen dunklen Kräften ins Chaos zu stürzen droht...","2022-11-25"
"1648800","9783423262743","2021 und davor","Fantasy",0,,,432,1,,,,"","Etwas endet, etwas beginnt: Erzählungen","Erzählungen","de","","Andrzej Sapkowski","","","","","","dtv Verlagsgesellschaft",432,"2020-07-24","paperback","The Witcher",8,,,,,,,,"Erzählungen aus der Hexer-Saga

In acht Erzählungen, die auf brillante Weise Vergangenheit, Gegenwart und Zukunft miteinander verknüpfen, läuft Sapkowski zu Höchstform auf. Alle ›Hexer‹-Fans überrascht er mit einem besonderen »Leckerbissen«: Der Autor verrät, wie sich Geralts Eltern kennengelernt haben und dass es auch einen völlig anderen Schluss für die Hexer-Saga geben könnte.","2022-11-25"
"324573","9783423262477","2021 und davor","Fantasy",0,,,640,1,,,,"","Die Dame vom See (The Witcher, #5)","Die Dame Vom See: Roman, Die Hexer-saga 5","de","Gegenwartsliteratur,Historische Fantasy,Literatur","Andrzej Sapkowski","","Erik Simon","","","","dtv Verlagsgesellschaft",640,"2019-09-20","paperback","The Witcher",5,,,,,,,,"Length: 20 hours and 18 minutes

The Witcher returns in this action-packed sequel to The Tower of Swallows, in the New York Times best-selling series that inspired The Witcher video games.

After walking through the portal in the Tower of Swallows while narrowly escaping death, Ciri finds herself in a completely different world...an Elven world. She is trapped, with no way out. Time does not seem to exist, and there are no obvious borders or portals to cross back into her home world.

But this is Ciri, the child of prophecy, and she will not be defeated. She knows she must escape to finally rejoin the Witcher, Geralt, and his companions - and also to try to conquer her worst nightmare. Leo Bonhart, the man who chased, wounded, and tortured Ciri, is still on her trail. And the world is still at war.

Translated from the original Polish by David French.","2022-11-25"
"324572","9783423262460","2021 und davor","Fantasy",0,,,544,1,,,,"","Der Schwalbenturm (The Witcher, #4)",,"de","Gegenwartsliteratur,Historische Fantasy,Literatur","Andrzej Sapkowski","","Erik Simon","","","","dtv Verlagsgesellschaft",544,"2019-09-20","paperback","The Witcher",4,,,,,,,,"Ciri staje przed swoim przeznaczeniem. Drakkar wiozący Yennefer trafia w oko czarodziejskiego cyklonu. Czy wśród przyjaciół wiedźmina ukrywa się zdrajca? Czwarta, przedostatnia odłona epopei o świecie wiedźmina i wojnach, jakie nim wstrząsają. W zagubionej wśród bagien chacie pustelnika ciężko ranna Ciri powraca do zdrowia. Jej tropem podążają bezlitośni zabójcy z Nilfgaardu. Tymczasem drużyna Geralta, unikając coraz to nowych niebezpieczeństw, dociera wreszcie do ukrywjących się druidów. Czy wiedźminowi uda się odnaleźć Ciri? Jaką rolę odegra osnuta legendą Wieża Jaskółki?","2022-11-25"
"324575","9783423262484","2021 und davor","Fantasy",0,,,432,1,,,,"","Feuertaufe (The Witcher, #3)","Feuertaufe: Roman, Die Hexer-saga 3","de","Gegenwartsliteratur,Historische Fantasy,Literatur","Andrzej Sapkowski","","Erik Simon","","","","dtv Verlagsgesellschaft",432,"2019-09-20","paperback","The Witcher",3,,,,,,,,"The Wizards Guild has been shattered by a coup and, in the uproar, Geralt was seriously injured. The Witcher is supposed to be a guardian of the innocent, a protector of those in need, a defender against powerful and dangerous monsters that prey on men in dark times. 
But now that dark times have fallen upon the world, Geralt is helpless until he has recovered from his injuries. 
While war rages across all of the lands, the future of magic is under threat and those sorcerers who survive are determined to protect it. It's an impossible situation in which to find one girl - Ciri, the heiress to the throne of Cintra, has vanished - until a rumor places her in the Niflgaard court, preparing to marry the Emperor. 
Injured or not, Geralt has a rescue mission on his hands. 
The Witcher returns in this action-packed sequel to The Time of Contempt.","2022-11-25"
